lead_id,facility_name,address,city,state,zip_code,phone,ownership_type,chain_name,overall_rating,health_inspection_rating,survey_date,scope_severity_code,severity_rank,citation_status,correction_date,from_complaint,infection_control_related,deficiency_description,citation_count,matched_tags,propublica_search_url
00b233dbb50a,COUNTRY CLUB RETIREMENT CTR IV,55801 CONNO-MARA DRIVE,BELLAIRE,OH,43906,7406762300,For profit - Limited Liability company,COUNTRY CLUB REHABILITATION CAMPUS,2,1,2025-03-12,D,2,"Deficient, Provider has date of correction",2025-03-21,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=COUNTRY%20CLUB%20RETIREMENT%20CTR%20IV
6818b02529d6,KEARSLEY REHABILITATION AND NURSING CENTER,2100 NORTH 49TH STREET,PHILADELPHIA,PA,19131,2158771565,For profit - Partnership,MARQUIS HEALTH SERVICES,3,2,2025-03-12,E,2,"Deficient, Provider has date of correction",2025-04-09,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=KEARSLEY%20REHABILITATION%20AND%20NURSING%20CENTER
9f587a2cbe4f,VINEYARD POST ACUTE,101 MONROE STREET,PETALUMA,CA,94954,7077634109,For profit - Limited Liability company,PACS GROUP,3,2,2025-03-11,D,2,"Deficient, Provider has date of correction",2025-03-25,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=VINEYARD%20POST%20ACUTE
90f463a543c3,Grand Traverse Pavilions,1000 Pavilions Circle,Traverse City,MI,49684,2319323163,Government - County,,2,1,2025-03-11,D,2,"Deficient, Provider has date of correction",2025-04-10,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Grand%20Traverse%20Pavilions
f6d53896bd99,ARBORS AT FAIRLAWN THE,575 S CLEVELAND MASSILLON ROAD,FAIRLAWN,OH,44333,3306665866,For profit - Corporation,ARBORS AT OHIO,4,3,2025-03-11,D,2,"Deficient, Provider has date of correction",2025-03-26,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=ARBORS%20AT%20FAIRLAWN%20THE
b632cb294f1f,NEW VISTA POST-ACUTE CARE CENTER,1516 SAWTELLE BLVD.,LOS ANGELES,CA,90025,3104775501,For profit - Limited Liability company,THE MANDELBAUM FAMILY,2,1,2025-03-10,D,2,"Deficient, Provider has plan of correction",2025-03-25,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",3,0584,https://projects.propublica.org/nursing-homes/findings/search?search=NEW%20VISTA%20POST-ACUTE%20CARE%20CENTER
115636eea4e1,PRUITTHEALTH - PEAKE,6190 PEAKE ROAD,MACON,GA,31220,4784717474,For profit - Corporation,PRUITTHEALTH,4,4,2025-03-10,E,2,"Deficient, Provider has date of correction",2025-04-24,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PRUITTHEALTH%20-%20PEAKE
7490f33b5593,COTTON POINT LIVING CENTER,609 SOUTH RAILROAD STREET,MATTHEWS,MO,63867,5734717861,For profit - Individual,CIRCLE B ENTERPRISES,1,2,2025-03-07,D,2,"Deficient, Provider has date of correction",2025-04-17,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=COTTON%20POINT%20LIVING%20CENTER
3d4bf6a6b2b2,THE GRAND REHABILITATION AND NRSG AT GUILDERLAND,428 STATE ROUTE 146,ALTAMONT,NY,12009,5188615141,For profit - Limited Liability company,THE GRAND HEALTHCARE,1,1,2025-03-07,E,2,"Deficient, Provider has date of correction",2025-04-28,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20GRAND%20REHABILITATION%20AND%20NRSG%20AT%20GUILDERLAND
c0b0c519b347,ATRIUM CENTER FOR REHABILITATION AND NURSING,630 E 104TH STREET,BROOKLYN,NY,11236,7182403100,For profit - Corporation,EXCELSIOR CARE GROUP,4,3,2025-03-07,D,2,"Deficient, Provider has date of correction",2025-05-05,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=ATRIUM%20CENTER%20FOR%20REHABILITATION%20AND%20NURSING
4ef890748ec3,Spanish Meadows,440 E Ruben Torres Blvd,Brownsville,TX,78520,9565467378,For profit - Individual,,2,3,2025-03-07,D,2,"Deficient, Provider has date of correction",2025-03-27,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Spanish%20Meadows
f0692f68391b,BIRCHWOOD HEALTH AND REHABILITATION CENTER,3250 12TH ST,SARASOTA,FL,34237,9413654185,For profit - Corporation,,2,2,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-04-06,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BIRCHWOOD%20HEALTH%20AND%20REHABILITATION%20CENTER
6e2ac9910474,DADE HEALTH AND REHAB,1234 HIGHWAY 301 SOUTH,TRENTON,GA,30752,7066574171,For profit - Corporation,RELIABLE HEALTH CARE MANAGEMENT,4,4,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-04-20,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=DADE%20HEALTH%20AND%20REHAB
f0880700e568,CHOCTAW RESIDENTIAL CENTER,135 RESIDENTIAL CENTER RD,CHOCTAW,MS,39350,6016562582,Non profit - Other,,1,2,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-05-23,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CHOCTAW%20RESIDENTIAL%20CENTER
f14ffdea5e5c,LAKEVIEW POST ACUTE,1201 GARDEN PLAZA DRIVE,FLORISSANT,MO,63033,3148313752,For profit - Limited Liability company,PACS GROUP,1,1,2025-03-06,E,2,"Deficient, Provider has date of correction",2025-03-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=LAKEVIEW%20POST%20ACUTE
1ce34de109ae,THE CENTER FOR REHAB & NURSING WASHINGTON TOWNSHIP,535 EGG HARBOR ROAD,SEWELL,NJ,08080,8565570105,For profit - Limited Liability company,ALLAIRE HEALTH SERVICES,3,2,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-04-23,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20CENTER%20FOR%20REHAB%20%26%20NURSING%20WASHINGTON%20TOWNSHIP
e89e93bea33d,Emerald Ridge Health and Rehabilitation,25 Reynolds Mountain Boulevard,Asheville,NC,28804,8286456619,For profit - Limited Liability company,AVARDIS HEALTH,1,1,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-03-29,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Emerald%20Ridge%20Health%20and%20Rehabilitation
ce7f92845a6a,CAPITAL CITY GARDENS REHABILITATION AND NURSING CE,920 THURBER DRIVE WEST,COLUMBUS,OH,43215,6144642273,For profit - Limited Liability company,GARDEN HEALTHCARE GROUP,2,1,2025-03-06,E,2,"Deficient, Provider has date of correction",2025-03-21,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CAPITAL%20CITY%20GARDENS%20REHABILITATION%20AND%20NURSING%20CE
98eed15dc4e2,CEDAR HOLLOW REHABILITATION CENTER,5011 NORTH US HWY 75,SHERMAN,TX,75090,9037712000,Government - Hospital district,HAMILTON COUNTY HOSPITAL DISTRICT,2,2,2025-03-06,E,2,"Deficient, Provider has date of correction",2025-03-28,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=CEDAR%20HOLLOW%20REHABILITATION%20CENTER
b2057aac4af1,BAYSIDE HEALTH & REHABILITATION CENTER,1004 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23455,7574644058,For profit - Corporation,LIFEWORKS REHAB,1,1,2025-03-06,D,2,"Deficient, Provider has date of correction",2025-04-02,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BAYSIDE%20HEALTH%20%26%20REHABILITATION%20CENTER
d78912053128,Brunswick Rehabilitation and Healthcare Center,1070 Old Ocean Highway,Bolivia,NC,28422,9107555955,For profit - Limited Liability company,YAD HEALTHCARE,1,1,2025-03-05,E,2,"Deficient, Provider has date of correction",2025-04-04,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Brunswick%20Rehabilitation%20and%20Healthcare%20Center
be6fea62f8aa,CITRUS GROVE POST ACUTE,9025 COLORADO AVENUE,RIVERSIDE,CA,92503,9516883643,For profit - Limited Liability company,WINDSOR,3,2,2025-03-04,D,2,"Deficient, Provider has date of correction",2025-03-05,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CITRUS%20GROVE%20POST%20ACUTE
d5cd8983b6ae,AVIATA AT VENICE,1026 ALBEE FARM RD,VENICE,FL,34285,9414840425,For profit - Corporation,AVIATA HEALTH GROUP,2,2,2025-03-04,E,2,"Deficient, Provider has date of correction",2025-04-02,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=AVIATA%20AT%20VENICE
d4dccfc1d814,SOLOMONS NURSING AND REHAB CENTER,13325 DOWELL ROAD,SOLOMONS,MD,20688,4103260077,For profit - Corporation,GREEN TREE HEALTHCARE MANAGEMENT,1,1,2025-03-04,E,2,"Deficient, Provider has date of correction",2025-03-14,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=SOLOMONS%20NURSING%20AND%20REHAB%20CENTER
84a908066baa,Caretel Inns of Tri-Cities,6700 Westside Saginaw Road,Bay City,MI,48706,9896679800,For profit - Corporation,SYMPHONY CARE NETWORK,1,1,2025-03-04,D,2,"Deficient, Provider has date of correction",2025-03-27,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Caretel%20Inns%20of%20Tri-Cities
2ffe3218319a,CRESTVIEW HOME,1313 SOUTH 25TH ST,BETHANY,MO,64424,6604253128,For profit - Limited Liability company,JAMES & JUDY LINCOLN,1,1,2025-03-04,E,2,"Deficient, Provider has date of correction",2025-04-17,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CRESTVIEW%20HOME
1c60378e6dde,Medilodge of Campus Area,2815 Northwind Drive,East Lansing,MI,48823,5173320817,For profit - Corporation,MEDILODGE,2,2,2025-03-03,E,2,"Deficient, Provider has date of correction",2025-03-31,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Medilodge%20of%20Campus%20Area
9bf8144abdfc,South Pointe Rehabilitation and Care Center,5725 South Ross,Oklahoma City,OK,73119,4056854791,For profit - Limited Liability company,MGM HEALTHCARE,1,1,2025-03-03,E,2,"Deficient, Provider has date of correction",2025-03-07,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=South%20Pointe%20Rehabilitation%20and%20Care%20Center
5504cbf41e78,PRUITTHEALTH - COVINGTON,4148 CARROLL STREET,COVINGTON,GA,30015,7707860427,For profit - Corporation,PRUITTHEALTH,3,4,2025-03-01,D,2,"Deficient, Provider has date of correction",2025-04-15,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PRUITTHEALTH%20-%20COVINGTON
6ea0d8ca4dba,GRANADA POST ACUTE,3565 E IMPERIAL  HWY,LYNWOOD,CA,90262,3106389377,For profit - Partnership,,4,4,2025-02-28,D,2,"Deficient, Provider has date of correction",2025-03-17,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=GRANADA%20POST%20ACUTE
77dbede8f5d6,BELMONT CARE AND REHABILITATION,812 SE 48TH AVENUE,PORTLAND,OR,97215,5032362624,For profit - Limited Liability company,SAPPHIRE HEALTH SERVICES,2,2,2025-02-28,D,2,"Deficient, Provider has date of correction",2025-04-18,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BELMONT%20CARE%20AND%20REHABILITATION
3d899a303e13,Gracy Woods Nursing Center,12021 Metric Blvd,Austin,TX,78758,5122283300,For profit - Limited Liability company,CARING HEALTHCARE GROUP,,,2025-02-28,E,2,"Deficient, Provider has date of correction",2025-03-03,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Gracy%20Woods%20Nursing%20Center
4f5c5748b17a,GREENVILLE NURSING AND REHAB CENTER,13455 W US HWY 90,GREENVILLE,FL,32331,8509484601,For profit - Limited Liability company,ELIYAHU MIRLIS,2,2,2025-02-27,E,2,"Deficient, Provider has date of correction",2025-05-06,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=GREENVILLE%20NURSING%20AND%20REHAB%20CENTER
95d83ec41127,PRUITTHEALTH - AUGUSTA HILLS,2122 CUMMING ROAD,AUGUSTA,GA,30904,7067378258,For profit - Limited Liability company,PRUITTHEALTH,4,4,2025-02-27,D,2,"Deficient, Provider has date of correction",2025-04-13,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PRUITTHEALTH%20-%20AUGUSTA%20HILLS
42209acd13f1,Turtle Creek Rehabilitation and Wellness Center,3000 MCCOMAS AVENUE,KENSINGTON,MD,20895,3019330060,For profit - Corporation,COMMUNICARE HEALTH,1,1,2025-02-27,E,2,"Deficient, Provider has date of correction",2025-04-30,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Turtle%20Creek%20Rehabilitation%20and%20Wellness%20Center
be2f72e3c36e,Adept Nursing & Rehab of Central City,2720 South 17th Avenue,Central City,NE,68826,3089463088,For profit - Limited Liability company,AVID HEALTHCARE GROUP,1,2,2025-02-27,E,2,"Deficient, Provider has date of correction",2025-04-10,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Adept%20Nursing%20%26%20Rehab%20of%20Central%20City
a32676856fbc,DWELLSIDE CARE AND REHAB,3025 CHAPEL AVENUE WEST,CHERRY HILL,NJ,08002,8566753000,For profit - Limited Liability company,,1,1,2025-02-27,E,2,"Deficient, Provider has date of correction",2025-04-10,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=DWELLSIDE%20CARE%20AND%20REHAB
602653bce127,FERNCLIFF NURSING HOME CO INC,21 FERNCLIFF DRIVE,RHINEBECK,NY,12572,8458762011,For profit - Corporation,ARCHCARE,2,1,2025-02-27,D,2,"Deficient, Provider has date of correction",2025-04-18,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=FERNCLIFF%20NURSING%20HOME%20CO%20INC
2e5544fff1ed,AVENUE AT MACEDONIA,9730 VALLEY VIEW ROAD,MACEDONIA,OH,44056,3307488800,For profit - Corporation,PROGRESSIVE QUALITY CARE,2,2,2025-02-27,D,2,"Deficient, Provider has date of correction",2025-04-07,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=AVENUE%20AT%20MACEDONIA
2104ff9eb044,AVIR AT PETAL HILL,900 S BAXTER AVE,TYLER,TX,75701,9035978192,For profit - Corporation,AVIR HEALTH GROUP,1,2,2025-02-27,E,2,"Deficient, Provider has date of correction",2025-02-28,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=AVIR%20AT%20PETAL%20HILL
c68ab03ff54e,MONROVIA GARDENS HEALTHCARE CENTER,615 W. DUARTE RD.,MONROVIA,CA,91016,6263584547,For profit - Limited Liability company,CAMBRIDGE HEALTHCARE SERVICES,1,1,2025-02-26,D,2,"Deficient, Provider has date of correction",2025-03-21,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=MONROVIA%20GARDENS%20HEALTHCARE%20CENTER
15ed8155cc31,VALLEY VIEW CARE CENTER,2120 N 10TH ST,CANON CITY,CO,81212,7192757569,For profit - Partnership,VIVAGE SENIOR LIVING,3,2,2025-02-26,E,2,"Deficient, Provider has date of correction",2025-03-17,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=VALLEY%20VIEW%20CARE%20CENTER
c989cbf4e536,"Imperial, A Villa Center",26505 Powers Avenue,Dearborn Heights,MI,48125,3132916200,For profit - Individual,VILLA HEALTHCARE,2,2,2025-02-26,D,2,"Deficient, Provider has date of correction",2025-03-24,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Imperial%2C%20A%20Villa%20Center
1e45ca99baf3,AUTUMN LAKE HEALTHCARE AT SOUTHGATE,449 S PENNSVILLE-AUBURN ROAD,CARNEYS POINT,NJ,08069,8562998900,For profit - Limited Liability company,AUTUMN LAKE HEALTHCARE,2,2,2025-02-26,E,2,"Deficient, Provider has date of correction",2025-02-27,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=AUTUMN%20LAKE%20HEALTHCARE%20AT%20SOUTHGATE
70a856a94016,"JEWISH HOME FOR REHABILITATION AND NURSING, THE",1151 WEST MAIN STREET,FREEHOLD,NJ,07728,7322021000,For profit - Limited Liability company,MARQUIS HEALTH SERVICES,5,4,2025-02-26,D,2,"Deficient, Provider has date of correction",2025-03-15,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=JEWISH%20HOME%20FOR%20REHABILITATION%20AND%20NURSING%2C%20THE
0dd2f4ca795f,KNIFE RIVER CARE CENTER,118 22ND ST NE,BEULAH,ND,58523,7018734322,Non profit - Corporation,,3,2,2025-02-26,D,2,"Deficient, Provider has date of correction",2025-04-02,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=KNIFE%20RIVER%20CARE%20CENTER
fbe7656de83b,HEMET VALLEY HEALTHCARE CENTER,371 NORTH WESTON PL,HEMET,CA,92543,9517661199,For profit - Corporation,,4,4,2025-02-25,D,2,"Deficient, Provider has date of correction",2025-03-21,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=HEMET%20VALLEY%20HEALTHCARE%20CENTER
a46d58f784e3,BEACHWOOD POST-ACUTE & REHAB,1340 15TH STREET,SANTA MONICA,CA,90404,3104519706,For profit - Limited Liability company,PACS GROUP,1,1,2025-02-25,D,2,"Deficient, Provider has date of correction",2025-03-11,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",2,0690,https://projects.propublica.org/nursing-homes/findings/search?search=BEACHWOOD%20POST-ACUTE%20%26%20REHAB
2dfc5abd1e49,BRIDGEWATER CENTER FOR REHAB & NURSING L L C,159 163 FRONT STREET,BINGHAMTON,NY,13902,6077227225,For profit - Limited Liability company,UPSTATE SERVICES GROUP,2,2,2025-02-25,E,2,"Deficient, Provider has date of correction",2025-04-25,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BRIDGEWATER%20CENTER%20FOR%20REHAB%20%26%20NURSING%20L%20L%20C
8f68de694ce9,EAST HAVEN NURSING & REHABILITATION CENTER,2323  EASTCHESTER ROAD,BRONX,NY,10469,7186552848,For profit - Limited Liability company,,3,2,2025-02-25,D,2,"Deficient, Provider has date of correction",2025-04-04,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=EAST%20HAVEN%20NURSING%20%26%20REHABILITATION%20CENTER
24dd75e0e9e5,Lake Lodge Nursing & Rehabilitation,3800 Marina Dr,Lake Worth,TX,76135,8172377231,For profit - Limited Liability company,CREATIVE SOLUTIONS IN HEALTHCARE,1,2,2025-02-25,E,2,"Deficient, Provider has date of correction",2025-03-07,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Lake%20Lodge%20Nursing%20%26%20Rehabilitation
207815a8a4bc,Warrenton Woods of Journey LLC,813 ATLANTA HIGHWAY,WARRENTON,GA,30828,7064653328,For profit - Limited Liability company,JOURNEY HEALTHCARE,2,2,2025-02-24,D,2,"Deficient, Provider has date of correction",2025-04-10,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Warrenton%20Woods%20of%20Journey%20LLC
88985d5cf28b,ALTA REHAB AT OAK BROOK,2013 MIDWEST ROAD,OAK BROOK,IL,60521,6304950220,For profit - Corporation,APERION CARE,2,2,2025-02-24,D,2,"Deficient, Provider has date of correction",2025-02-28,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=ALTA%20REHAB%20AT%20OAK%20BROOK
d6a8bf641ac6,ESKRIDGE CARE AND REHAB,505 N. MAIN STREET,ESKRIDGE,KS,66423,7854492294,For profit - Limited Liability company,MISSION HEALTH COMMUNITIES,2,2,2025-02-24,D,2,"Deficient, Provider has date of correction",2025-03-26,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=ESKRIDGE%20CARE%20AND%20REHAB
51f5c0aea5e6,Las Ventanas De Socorro,10064 Alameda Avenue,Socorro,TX,79927,9159957230,For profit - Limited Liability company,FUNDAMENTAL HEALTHCARE,2,2,2025-02-24,E,2,"Deficient, Provider has date of correction",2025-03-03,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Las%20Ventanas%20De%20Socorro
a46ec56319cc,HENRICO HEALTH & REHABILITATION CENTER,561 NORTH AIRPORT DRIVE,HIGHLAND SPRINGS,VA,23075,8047370172,For profit - Limited Liability company,LIFEWORKS REHAB,,,2025-02-24,D,2,"Deficient, Provider has date of correction",2025-03-21,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=HENRICO%20HEALTH%20%26%20REHABILITATION%20CENTER
1c6c25380d39,ALARIS HEALTH AT HAMILTON PARK,525 MONMOUTH STREET,JERSEY CITY,NJ,07302,2016538800,For profit - Individual,ALARIS HEALTH,4,4,2025-02-21,D,2,"Deficient, Provider has date of correction",2025-03-25,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=ALARIS%20HEALTH%20AT%20HAMILTON%20PARK
725619ebcb0c,SHIPPENVILLE NURSING AND REHAB,21158 PAINT BOULEVARD,SHIPPENVILLE,PA,16254,8142265660,For profit - Limited Liability company,VALLEY WEST HEALTH,3,3,2025-02-21,D,2,"Deficient, Provider has date of correction",2025-03-17,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=SHIPPENVILLE%20NURSING%20AND%20REHAB
